ts,rss_bytes,qps,queries_delta,blocked_delta,cache_entries,cache_bytes,cache_hits,cache_misses,cache_evictions,cache_expired,block_p99,cache_hit_p99,forward_p99
2026-07-31T20:28:52Z,59568128,0.55,33,28,816,824224,3776,836,0,0,0.0001,0.0001,0.0001
2026-07-31T20:29:52Z,59568128,0.8,48,34,816,824224,3790,836,0,0,0.0001,0.0001,0.0001
2026-07-31T20:30:52Z,59568128,0.8667,52,42,816,824224,3800,836,0,0,0.0001,0.0001,0.0001
2026-07-31T20:31:52Z,59686912,0.7167,43,36,817,826896,3806,837,0,0,0.00025,0.0001,0.005
2026-07-31T20:32:52Z,59686912,0.6833,41,32,817,826896,3815,837,0,0,0.0001,0.0001,0.0001
2026-07-31T20:33:52Z,59707392,0.5667,34,30,817,826896,3819,837,0,0,0.0001,0.0001,0.0001
2026-07-31T20:34:52Z,59621376,0.6667,40,32,817,826896,3827,837,0,0,0.0001,0.0001,0.0001
2026-07-31T20:35:52Z,59621376,0.5,30,26,817,826896,3831,837,0,0,0.0001,0.0001,0.0
2026-07-31T20:36:52Z,59617280,0.6167,37,30,817,826896,3838,837,0,0,0.00025,0.0001,0.0001
2026-07-31T20:37:52Z,59707392,0.55,33,28,817,826896,3843,837,0,0,0.0001,0.0001,0.00075
2026-07-31T20:38:52Z,59707392,0.5833,35,30,817,826896,3848,837,0,0,0.00025,0.0001,0.0001
2026-07-31T20:39:52Z,59654144,0.5,30,28,817,826896,3850,837,0,0,0.00025,0.0001,0.0001
2026-07-31T20:40:52Z,59625472,0.5667,34,26,817,826896,3858,837,0,0,0.00025,0.0001,0.0001
2026-07-31T20:41:52Z,60260352,1.6167,97,38,830,841168,3904,850,0,0,0.00025,0.0001,0.1
2026-07-31T20:42:52Z,60260352,0.8833,53,42,831,841600,3914,851,0,0,0.0001,0.0001,0.005
2026-07-31T20:43:52Z,60272640,0.7833,47,40,831,841600,3921,851,0,0,0.00025,0.0001,0.0001
2026-07-31T20:44:52Z,60272640,0.9,54,38,831,841600,3937,851,0,0,0.0001,0.0001,0.0001
2026-07-31T20:45:52Z,60272640,0.6667,40,34,831,841600,3943,851,0,0,0.00075,0.0001,0.0001
2026-07-31T20:46:52Z,60272640,0.6167,37,32,831,841600,3948,851,0,0,0.0001,0.0001,0.0
2026-07-31T20:47:52Z,60235776,0.8667,52,38,831,841600,3962,851,0,0,0.00025,0.0001,0.0001
2026-07-31T20:48:52Z,60235776,0.6667,40,30,831,841600,3972,851,0,0,0.00025,0.0001,0.00025
2026-07-31T20:49:52Z,60235776,0.5833,35,32,831,841600,3975,851,0,0,0.0001,0.0001,0.0
2026-07-31T20:50:52Z,60280832,0.5,30,26,831,841600,3979,851,0,0,0.0001,0.0001,0.0001
2026-07-31T20:51:52Z,60280832,0.65,39,34,831,841600,3984,851,0,0,0.00025,0.0001,0.0001
2026-07-31T20:52:52Z,60256256,0.55,33,28,831,841600,3989,851,0,0,0.0001,0.0001,0.0001
2026-07-31T20:53:52Z,60256256,0.5333,32,24,831,841600,3997,851,0,0,0.0001,0.0001,0.0001
2026-07-31T20:54:52Z,60186624,0.5333,32,28,831,841600,4001,851,0,0,0.0001,0.0001,0.0001
2026-07-31T20:55:52Z,60227584,0.5,30,28,831,841600,4003,851,0,0,0.0001,0.0001,0.0
2026-07-31T20:56:52Z,60207104,0.55,33,26,831,841600,4010,851,0,0,0.0001,0.0001,0.0001
2026-07-31T20:57:52Z,60157952,0.65,39,32,831,841600,4017,851,0,0,0.0001,0.0001,0.0001
2026-07-31T20:58:52Z,60243968,0.5167,31,26,831,841600,4022,851,0,0,0.0001,0.0001,0.0001
2026-07-31T20:59:52Z,60506112,0.7333,44,32,831,841600,4034,851,0,0,0.0001,0.0001,0.0001
2026-07-31T21:00:52Z,60411904,0.6333,38,30,831,841600,4042,851,0,0,0.0001,0.0001,0.0001
2026-07-31T21:01:52Z,60551168,0.5167,31,28,831,841600,4045,851,0,0,0.0001,0.0001,0.0001
2026-07-31T21:02:52Z,60551168,0.55,33,28,831,841600,4050,851,0,0,0.0001,0.0001,0.0001
2026-07-31T21:03:52Z,60440576,0.5333,32,28,831,841600,4054,851,0,0,0.0001,0.0001,0.0001
2026-07-31T21:04:52Z,60485632,0.7,42,32,831,841600,4064,851,0,0,0.0001,0.0001,0.0001
2026-07-31T21:05:52Z,60575744,0.5333,32,30,831,841600,4066,851,0,0,0.0001,0.0001,0.0
2026-07-31T21:06:52Z,60674048,0.65,39,28,831,841600,4077,851,0,0,0.0001,0.0001,0.0001
2026-07-31T21:07:52Z,60616704,0.75,45,26,832,841392,4095,852,0,0,0.0001,0.0001,0.01
2026-07-31T21:08:52Z,60559360,0.6333,38,28,832,841392,4105,852,0,0,0.00025,0.0001,0.0001
2026-07-31T21:09:52Z,60559360,0.7667,46,24,832,841392,4127,852,0,0,0.0001,0.0001,0.0005
2026-07-31T21:10:52Z,60592128,0.5,30,28,832,841392,4129,852,0,0,0.0001,0.0001,0.0
2026-07-31T21:11:52Z,60555264,0.6833,41,34,832,841392,4136,852,0,0,0.0001,0.0001,0.0001
2026-07-31T21:12:52Z,60596224,0.6333,38,28,832,841392,4146,852,0,0,0.0001,0.0001,0.0001
2026-07-31T21:13:52Z,60551168,0.5,30,28,832,841392,4148,852,0,0,0.0001,0.0001,0.0
2026-07-31T21:14:52Z,60551168,0.8,48,42,832,841392,4154,852,0,0,0.0001,0.0001,0.0001
2026-07-31T21:15:52Z,58605568,0.6,36,32,832,839472,4158,852,0,0,0.0001,0.0001,0.0001
2026-07-31T21:16:52Z,58613760,0.4833,29,24,832,839472,4163,852,0,0,0.0001,0.0001,0.0
2026-07-31T21:17:52Z,58593280,0.55,33,28,832,839472,4168,852,0,0,0.00025,0.0001,0.0001
2026-07-31T21:18:52Z,58781696,0.7167,43,36,832,839472,4175,852,0,0,0.0001,0.0001,0.0001
2026-07-31T21:19:52Z,58834944,0.8,48,34,832,839472,4189,852,0,0,0.0001,0.0001,0.0001
2026-07-31T21:20:52Z,58839040,0.5,30,26,832,839472,4193,852,0,0,0.0001,0.0001,0.0001
2026-07-31T21:21:52Z,59674624,0.7167,43,32,833,840224,4203,853,0,0,0.00025,0.0001,0.005
2026-07-31T21:22:52Z,59723776,0.6167,37,32,833,840224,4208,853,0,0,0.0001,0.00025,0.0001
2026-07-31T21:23:52Z,59674624,0.55,33,26,833,840224,4215,853,0,0,0.0001,0.0001,0.0001
2026-07-31T21:24:52Z,59662336,0.5,30,24,833,840224,4221,853,0,0,0.0001,0.0001,0.0001
2026-07-31T21:25:52Z,59744256,0.5667,34,32,833,840224,4223,853,0,0,0.0001,0.0001,0.0
2026-07-31T21:26:52Z,59715584,0.4833,29,26,833,840224,4226,853,0,0,0.0001,0.0001,0.0
2026-07-31T21:27:52Z,59658240,0.5167,31,26,833,840224,4231,853,0,0,0.0001,0.0001,0.0001
2026-07-31T21:28:52Z,59838464,0.65,39,34,833,840224,4236,853,0,0,0.0001,0.0001,0.0001
2026-07-31T21:29:52Z,59871232,0.9333,56,42,833,840224,4250,853,0,0,0.0001,0.0005,0.0001
2026-07-31T21:30:52Z,59764736,0.6,36,32,833,840224,4254,853,0,0,0.00025,0.0001,0.0001
2026-07-31T21:31:52Z,59781120,1.5167,91,50,834,841936,4294,854,0,0,0.0001,0.00025,0.005
2026-07-31T21:32:52Z,59781120,0.8833,53,36,834,842256,4311,854,0,0,0.00025,0.0001,0.0001
2026-07-31T21:33:52Z,59781120,0.6667,40,34,834,842256,4317,854,0,0,0.0001,0.0001,0.0001
2026-07-31T21:34:52Z,52883456,0.8667,52,40,835,842688,4328,855,0,0,0.00025,0.0001,0.005
2026-07-31T21:35:52Z,52883456,0.6333,38,32,835,842688,4334,855,0,0,0.00025,0.0001,0.0
2026-07-31T21:36:52Z,52772864,0.7667,46,34,835,842688,4346,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:37:52Z,52707328,0.55,33,28,835,842688,4351,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:38:52Z,52764672,0.55,33,28,835,842688,4356,855,0,0,0.00025,0.0001,0.0001
2026-07-31T21:39:52Z,52764672,0.75,45,32,835,843008,4369,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:40:52Z,52764672,0.8333,50,34,835,841728,4385,855,0,0,0.00025,0.0001,0.0001
2026-07-31T21:41:52Z,52801536,0.65,39,34,835,841728,4390,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:42:52Z,52793344,0.55,33,26,835,841728,4397,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:43:52Z,52781056,0.5667,34,32,835,841728,4399,855,0,0,0.0001,0.0001,0.0
2026-07-31T21:44:52Z,52744192,0.7667,46,38,835,841728,4407,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:45:52Z,52772864,0.6333,38,28,835,841728,4417,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:46:52Z,53805056,0.6167,37,32,835,841728,4422,855,0,0,0.00025,0.0001,0.0
2026-07-31T21:47:52Z,53739520,0.6833,41,34,835,841728,4429,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:48:52Z,53780480,0.5833,35,28,835,841728,4436,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:49:52Z,53686272,0.5333,32,28,835,841728,4440,855,0,0,0.00025,0.0001,0.0001
2026-07-31T21:50:52Z,53686272,0.6667,40,38,835,841728,4442,855,0,0,0.0001,0.0001,0.0
2026-07-31T21:51:52Z,53686272,0.6667,40,34,835,841728,4448,855,0,0,0.00025,0.0001,0.0001
2026-07-31T21:52:52Z,53657600,0.75,45,36,835,841728,4457,855,0,0,0.0001,0.0005,0.0001
2026-07-31T21:53:52Z,53661696,0.5667,34,32,835,841728,4459,855,0,0,0.0001,0.0001,0.0
2026-07-31T21:54:52Z,53706752,0.6833,41,30,835,841728,4470,855,0,0,0.00025,0.0001,0.0001
2026-07-31T21:55:52Z,53678080,0.7667,46,34,835,841728,4482,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:56:52Z,53678080,0.5167,31,26,835,841728,4487,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:57:52Z,53719040,0.6833,41,34,835,841728,4494,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:58:52Z,53321728,0.7167,43,32,835,841728,4505,855,0,0,0.0001,0.0001,0.0001
2026-07-31T21:59:52Z,53452800,0.8,48,40,835,841728,4513,855,0,0,0.0001,0.0001,0.0001
2026-07-31T22:00:52Z,50831360,0.7,42,38,835,841728,4517,855,0,0,0.0005,0.0001,0.0
2026-07-31T22:01:52Z,50606080,0.6167,37,32,835,841728,4522,855,0,0,0.0001,0.0001,0.0001
2026-07-31T22:02:52Z,50606080,0.8333,50,34,835,841728,4538,855,0,0,0.0001,0.0001,0.00025
2026-07-31T22:03:52Z,53518336,0.5333,32,30,835,841728,4540,855,0,0,0.0001,0.0001,0.0
2026-07-31T22:04:52Z,53518336,0.6333,38,30,835,841728,4548,855,0,0,0.0001,0.0001,0.0001
2026-07-31T22:05:52Z,53600256,0.5667,34,30,836,842176,4551,856,0,0,0.00025,0.0001,0.005
2026-07-31T22:06:52Z,53731328,0.6167,37,32,836,842176,4556,856,0,0,0.00025,0.0001,0.0001
2026-07-31T22:07:52Z,53030912,0.7833,47,32,836,842816,4571,856,0,0,0.00025,0.0001,0.00025
2026-07-31T22:08:52Z,53030912,0.7,42,32,836,842816,4581,856,0,0,0.0001,0.0001,0.0001
2026-07-31T22:09:52Z,53030912,0.8167,49,28,836,842816,4602,856,0,0,0.0001,0.0001,0.0001
2026-07-31T22:10:52Z,53063680,0.5667,34,32,836,842816,4604,856,0,0,0.0001,0.0001,0.0
2026-07-31T22:11:52Z,53473280,0.8,48,34,836,842816,4618,856,0,0,0.0001,0.0001,0.0001
2026-07-31T22:12:52Z,54517760,0.6833,41,34,836,842816,4625,856,0,0,0.0001,0.0001,0.0
2026-07-31T22:13:52Z,54571008,0.5833,35,30,836,842816,4630,856,0,0,0.00025,0.0001,0.0001
2026-07-31T22:14:52Z,54571008,0.7333,44,36,836,842816,4638,856,0,0,0.0001,0.0001,0.0001
2026-07-31T22:15:52Z,54509568,0.6,36,34,836,842816,4640,856,0,0,0.0001,0.0001,0.0001
2026-07-31T22:16:52Z,54595584,0.5167,31,28,836,842816,4643,856,0,0,0.0001,0.0001,0.0
2026-07-31T22:17:52Z,54587392,0.5167,31,26,836,842816,4648,856,0,0,0.0001,0.0001,0.0001
2026-07-31T22:18:52Z,54583296,0.55,33,28,836,842816,4653,856,0,0,0.0001,0.0001,0.0001
2026-07-31T22:19:52Z,54583296,0.65,39,36,836,842816,4656,856,0,0,0.0001,0.0001,0.0
2026-07-31T22:20:52Z,54681600,0.5333,32,28,836,842816,4660,856,0,0,0.00025,0.0001,0.0001
2026-07-31T22:21:52Z,54566912,0.55,33,26,836,842816,4667,856,0,0,0.0001,0.0001,0.0001
2026-07-31T22:22:52Z,54562816,0.55,33,28,836,842816,4672,856,0,0,0.0001,0.0001,0.0
2026-07-31T22:23:52Z,54603776,0.5667,34,28,836,842816,4678,856,0,0,0.0005,0.0001,0.0001
2026-07-31T22:24:52Z,55263232,0.7,42,30,836,842816,4690,856,0,0,0.00025,0.00025,0.0001
2026-07-31T22:25:52Z,55189504,0.5667,34,32,836,842816,4692,856,0,0,0.00025,0.0001,0.0
2026-07-31T22:26:52Z,52183040,1.1333,68,32,836,842816,4728,856,0,0,0.00025,0.0001,0.0001
2026-07-31T22:27:52Z,52166656,0.6833,41,34,836,842816,4735,856,0,0,0.00025,0.0001,0.0001
2026-07-31T22:28:52Z,52215808,0.8333,50,30,837,843568,4754,857,0,0,0.0001,0.0001,0.005
2026-07-31T22:29:52Z,51916800,1.0,60,34,839,845072,4778,859,0,0,0.00025,0.0001,0.005
2026-07-31T22:30:52Z,51863552,0.6167,37,30,839,845072,4785,859,0,0,0.0001,0.0001,0.0001
2026-07-31T22:31:52Z,53178368,0.65,39,36,839,845072,4788,859,0,0,0.00025,0.0001,0.0001
2026-07-31T22:32:52Z,51478528,0.6833,41,28,839,845072,4801,859,0,0,0.0001,0.0001,0.0001
2026-07-31T22:33:52Z,50995200,0.5333,32,28,839,845072,4805,859,0,0,0.00025,0.0001,0.0001
2026-07-31T22:34:52Z,50364416,1.1,66,44,841,847216,4825,861,0,0,0.00025,0.0001,0.05
2026-07-31T22:35:52Z,50368512,0.7,42,38,841,847216,4829,861,0,0,0.00025,0.0001,0.0
2026-07-31T22:36:52Z,51974144,0.65,39,26,841,847216,4842,861,0,0,0.00025,0.0001,0.0001
2026-07-31T22:37:52Z,51990528,1.0,60,30,841,847856,4872,861,0,0,0.0001,0.0001,0.0001
2026-07-31T22:38:52Z,52015104,0.5833,35,30,841,847856,4877,861,0,0,0.0001,0.0001,0.0005
2026-07-31T22:39:52Z,51945472,0.6833,41,32,841,847856,4886,861,0,0,0.00025,0.0001,0.0001
2026-07-31T22:40:52Z,51953664,0.5,30,28,841,847856,4888,861,0,0,0.00025,0.0001,0.0
2026-07-31T22:41:52Z,52150272,0.5833,35,26,841,847856,4897,861,0,0,0.0001,0.0001,0.0001
2026-07-31T22:42:52Z,52088832,0.6,36,28,844,849792,4902,864,0,0,0.00025,0.0001,0.05
2026-07-31T22:43:52Z,52101120,0.5667,34,28,844,849792,4908,864,0,0,0.0001,0.0001,0.0001
2026-07-31T22:44:52Z,50401280,1.1167,67,40,850,859440,4929,870,0,0,0.00025,0.0001,0.005
2026-07-31T22:45:52Z,50380800,0.9667,58,42,855,870624,4940,875,0,0,0.00025,0.0001,0.005
2026-07-31T22:46:52Z,50683904,0.5667,34,30,855,870624,4944,875,0,0,0.00025,0.0001,0.0
2026-07-31T22:47:52Z,50724864,0.7,42,24,855,868384,4962,875,0,0,0.0001,0.0001,0.00075
2026-07-31T22:48:52Z,50679808,0.5833,35,28,855,868384,4969,875,0,0,0.0001,0.0005,0.0001
2026-07-31T22:49:52Z,50708480,0.7667,46,34,856,868800,4980,876,0,0,0.0001,0.0001,0.005
2026-07-31T22:50:52Z,50728960,0.6,36,26,856,868800,4990,876,0,0,0.0001,0.0001,0.0001
2026-07-31T22:51:52Z,51122176,0.6833,41,28,856,868800,5003,876,0,0,0.00025,0.0001,0.0001
2026-07-31T22:52:52Z,50630656,0.5833,35,30,856,868800,5008,876,0,0,0.0001,0.0001,0.0001
2026-07-31T22:53:52Z,50630656,0.7333,44,27,856,868800,5025,876,0,0,0.00025,0.0001,0.0001
2026-07-31T22:54:52Z,50647040,1.4,84,38,872,880096,5055,892,0,0,0.0001,0.0001,0.05
2026-07-31T22:55:52Z,50741248,1.2167,73,39,895,893728,5066,915,0,0,0.00025,0.0001,0.05
2026-07-31T22:56:52Z,51134464,0.6167,37,26,898,896304,5074,918,0,0,0.0001,0.0001,0.005
2026-07-31T22:57:52Z,51195904,1.5667,94,49,908,905680,5103,934,0,0,0.0001,0.0001,0.1
2026-07-31T22:58:52Z,51179520,3.2667,196,50,963,953968,5191,992,0,0,0.00025,0.0001,0.1
2026-07-31T22:59:52Z,50757632,1.7333,104,26,1006,1000288,5222,1039,0,0,0.0005,0.00025,0.1
2026-07-31T23:00:52Z,50798592,0.6333,38,34,1006,1000288,5226,1039,0,0,0.0005,0.0001,0.0001
2026-07-31T23:01:52Z,50487296,0.4833,29,26,1006,1000288,5229,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:02:52Z,50483200,0.5333,32,26,1006,1000288,5235,1039,0,0,0.00025,0.0001,0.0
2026-07-31T23:03:52Z,50434048,0.6,36,28,1006,1000288,5243,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:04:52Z,50507776,0.7,42,36,1006,1000288,5249,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:05:52Z,50491392,0.5333,32,28,1006,1000288,5253,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:06:52Z,51265536,0.5167,31,26,1006,1000288,5258,1039,0,0,0.0001,0.0001,0.0001
2026-07-31T23:07:52Z,51064832,0.7167,43,32,1006,1000288,5269,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:08:52Z,50847744,0.6667,40,26,1006,1000288,5283,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:09:52Z,50847744,0.95,57,30,1006,1000288,5310,1039,0,0,0.00025,0.0001,0.00075
2026-07-31T23:10:52Z,50847744,0.5,30,28,1006,1000288,5312,1039,0,0,0.0001,0.0001,0.0
2026-07-31T23:11:52Z,51032064,0.55,33,28,1006,1000288,5317,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:12:52Z,50765824,0.55,33,26,1006,1000288,5324,1039,0,0,0.00025,0.0001,0.0
2026-07-31T23:13:52Z,50724864,0.5667,34,32,1006,1000288,5326,1039,0,0,0.0001,0.0001,0.0
2026-07-31T23:14:52Z,50794496,0.5,30,26,1006,1000288,5330,1039,0,0,0.00025,0.0001,0.0
2026-07-31T23:15:52Z,50786304,0.5,30,28,1006,1000288,5332,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:16:52Z,51552256,0.6167,37,28,1006,1000288,5341,1039,0,0,0.00025,0.0001,0.00025
2026-07-31T23:17:52Z,50712576,0.55,33,26,1006,1000288,5348,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:18:52Z,50708480,1.0,60,28,1006,1000288,5380,1039,0,0,0.00025,0.0001,0.00025
2026-07-31T23:19:52Z,50806784,0.7,42,34,1006,1000288,5388,1039,0,0,0.0001,0.0001,0.0001
2026-07-31T23:20:52Z,50708480,0.5667,34,30,1006,1000288,5392,1039,0,0,0.0001,0.0001,0.0001
2026-07-31T23:21:52Z,52482048,0.55,33,26,1006,1000288,5399,1039,0,0,0.0001,0.0001,0.00075
2026-07-31T23:22:52Z,52482048,0.5167,31,26,1006,1000288,5404,1039,0,0,0.00025,0.0001,0.0
2026-07-31T23:23:52Z,52572160,0.7167,43,24,1006,999968,5423,1039,0,0,0.0001,0.0001,0.0001
2026-07-31T23:24:52Z,50806784,0.5667,34,30,1006,999968,5427,1039,0,0,0.00025,0.0001,0.0
2026-07-31T23:25:52Z,50774016,0.3667,22,18,1006,999968,5431,1039,0,0,0.0001,0.0001,0.0001
2026-07-31T23:26:52Z,50745344,0.5167,31,28,1006,999968,5434,1039,0,0,0.00075,0.0001,0.0001
2026-07-31T23:27:52Z,50774016,0.4833,29,24,1006,999968,5439,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:28:52Z,50724864,0.6833,41,30,1006,999968,5450,1039,0,0,0.0005,0.0001,0.0001
2026-07-31T23:29:52Z,50831360,1.05,63,32,1006,999968,5481,1039,0,0,0.0001,0.0001,0.0001
2026-07-31T23:30:52Z,50831360,0.55,33,28,1006,999968,5486,1039,0,0,0.0001,0.00025,0.0
2026-07-31T23:31:52Z,51339264,0.6,36,28,1006,999968,5494,1039,0,0,0.00025,0.0,0.0001
2026-07-31T23:32:52Z,51052544,0.5833,35,28,1006,999968,5501,1039,0,0,0.00025,0.0005,0.0001
2026-07-31T23:33:52Z,51093504,0.5333,32,28,1006,999968,5505,1039,0,0,0.00075,0.0001,0.0001
2026-07-31T23:34:52Z,50995200,0.7,42,36,1006,999968,5511,1039,0,0,0.0001,0.0001,0.0001
2026-07-31T23:35:52Z,50712576,0.5667,34,30,1006,999968,5515,1039,0,0,0.00025,0.0001,0.0
2026-07-31T23:36:52Z,51290112,0.7167,43,28,1006,999968,5530,1039,0,0,0.0001,0.0001,0.00025
2026-07-31T23:37:52Z,50257920,0.5167,31,26,1006,999968,5535,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:38:52Z,50262016,0.6,36,28,1006,999968,5543,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:39:52Z,50319360,0.5,30,28,1006,999968,5545,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:40:52Z,50401280,0.5333,32,28,1006,999968,5549,1039,0,0,0.0001,0.00025,0.0
2026-07-31T23:41:52Z,50860032,0.4833,29,24,1006,999968,5554,1039,0,0,0.00025,0.0,0.0001
2026-07-31T23:42:52Z,50860032,0.6833,41,28,1006,999968,5567,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:43:52Z,50950144,0.5667,34,26,1006,999968,5575,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:44:52Z,50790400,0.75,45,30,1006,999968,5590,1039,0,0,0.0001,0.0001,0.00075
2026-07-31T23:45:52Z,50819072,0.5,30,26,1006,999968,5594,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:46:52Z,51302400,0.55,33,30,1006,999968,5597,1039,0,0,0.00025,0.0001,0.0
2026-07-31T23:47:52Z,51326976,0.55,33,26,1006,999968,5604,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:48:52Z,50401280,0.65,39,26,1006,999968,5617,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:49:52Z,50429952,0.6667,40,34,1006,999968,5623,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:50:52Z,50397184,0.5,30,28,1006,999968,5625,1039,0,0,0.0001,0.0001,0.0
2026-07-31T23:51:52Z,50888704,0.5833,35,28,1006,999968,5632,1039,0,0,0.0001,0.0001,0.00075
2026-07-31T23:52:52Z,50888704,0.5167,31,26,1006,999968,5637,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:53:52Z,50900992,0.5833,35,28,1006,999968,5644,1039,0,0,0.00025,0.0001,0.00025
2026-07-31T23:54:52Z,50798592,0.4667,28,26,1006,999968,5646,1039,0,0,0.00025,0.0001,0.0
2026-07-31T23:55:52Z,50786304,0.6333,38,30,1006,999968,5654,1039,0,0,0.0001,0.0001,0.00025
2026-07-31T23:56:52Z,51052544,0.5167,31,26,1006,999968,5659,1039,0,0,0.0001,0.0001,0.00025
2026-07-31T23:57:52Z,51195904,0.55,33,26,1006,999968,5666,1039,0,0,0.00025,0.0001,0.0001
2026-07-31T23:58:52Z,51281920,0.6333,38,30,1006,999968,5674,1039,0,0,0.00025,0.00025,0.0001
2026-07-31T23:59:52Z,50909184,0.5667,34,28,1006,999968,5680,1039,0,0,0.0001,0.0001,0.0001
2026-08-01T00:00:52Z,50802688,0.5333,32,28,1006,999968,5684,1039,0,0,0.0001,0.0001,0.0
2026-08-01T00:01:52Z,51228672,0.4833,29,26,1006,999968,5687,1039,0,0,0.0001,0.0001,0.0001
2026-08-01T00:02:52Z,51281920,0.5167,31,26,1006,999968,5692,1039,0,0,0.00025,0.0001,0.0001
2026-08-01T00:03:52Z,50950144,0.65,39,28,1006,999968,5703,1039,0,0,0.0001,0.0001,0.001
2026-08-01T00:04:52Z,50950144,0.7667,46,36,1008,1003712,5711,1041,0,0,0.00025,0.0001,0.005
2026-08-01T00:05:52Z,50958336,0.6667,40,34,1008,1004032,5717,1041,0,0,0.00025,0.0001,0.0001
2026-08-01T00:06:52Z,51478528,0.4833,29,24,1008,1004032,5722,1041,0,0,0.0005,0.0001,0.0001
2026-08-01T00:07:52Z,51220480,0.65,39,28,1008,1004032,5733,1041,0,0,0.0001,0.0001,0.0001
2026-08-01T00:08:52Z,50733056,0.75,45,26,1008,1004032,5752,1041,0,0,0.0001,0.00025,0.0001
2026-08-01T00:09:52Z,50749440,0.7833,47,28,1008,1004032,5771,1041,0,0,0.00025,0.00025,0.0001
2026-08-01T00:10:52Z,50589696,0.55,33,28,1008,1004032,5776,1041,0,0,0.0001,0.0001,0.0001
2026-08-01T00:11:52Z,50921472,0.55,33,28,1008,1004032,5781,1041,0,0,0.0001,0.0001,0.0001
2026-08-01T00:12:52Z,51003392,0.55,33,26,1008,1004032,5788,1041,0,0,0.00025,0.0001,0.0
2026-08-01T00:13:52Z,51003392,0.5333,32,30,1008,1004032,5790,1041,0,0,0.0001,0.0001,0.0
2026-08-01T00:14:52Z,50950144,0.5333,32,24,1008,1004032,5798,1041,0,0,0.00025,0.0001,0.0001
2026-08-01T00:15:52Z,50532352,0.5333,32,30,1008,1004032,5800,1041,0,0,0.00025,0.0001,0.0
2026-08-01T00:16:52Z,50982912,0.4833,29,26,1008,1004032,5803,1041,0,0,0.00025,0.0001,0.0
2026-08-01T00:17:52Z,50974720,0.55,33,28,1008,1004032,5808,1041,0,0,0.0001,0.0001,0.0001
2026-08-01T00:18:52Z,50913280,0.5333,32,24,1008,1004032,5816,1041,0,0,0.0001,0.0001,0.0001
2026-08-01T00:19:52Z,50929664,0.7333,44,34,1008,1002752,5826,1041,0,0,0.00025,0.0001,0.0001
2026-08-01T00:20:52Z,50917376,0.5333,32,28,1008,1002752,5830,1041,0,0,0.0001,0.0001,0.0001
2026-08-01T00:21:52Z,51724288,0.6833,41,28,1008,1002752,5843,1041,0,0,0.0001,0.0001,0.0001
2026-08-01T00:22:52Z,50921472,0.55,33,28,1008,1002752,5848,1041,0,0,0.0001,0.0001,0.0001
2026-08-01T00:23:52Z,50921472,0.5333,32,28,1008,1002752,5852,1041,0,0,0.0001,0.0001,0.0
2026-08-01T00:24:52Z,50921472,1.1,66,26,1012,1005472,5888,1045,0,0,0.00025,0.0001,0.005
2026-08-01T00:25:52Z,50884608,2.3,138,86,1016,1007808,5936,1049,0,0,0.0001,0.00025,0.01
2026-08-01T00:26:52Z,51621888,1.05,63,50,1016,1007808,5949,1049,0,0,0.00025,0.0001,0.0001
2026-08-01T00:27:52Z,51638272,1.1167,67,52,1021,1010608,5959,1054,0,0,0.00025,0.0001,0.005
2026-08-01T00:28:52Z,51728384,0.6833,41,30,1021,1010608,5970,1054,0,0,0.00025,0.0001,0.0001
2026-08-01T00:29:52Z,51728384,0.7167,43,38,1021,1010608,5975,1054,0,0,0.00025,0.0001,0.0001
